AccountId,Pricebook2Id,OwnerId,ContractId,ActivatedById,CompanyAuthorizedById,CompanyAuthorizedDate,CreatedById,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Status,StatusCode,OrderNumber,EffectiveDate,EndDate,TotalAmount,Description,CurrencyIsoCode,ActivatedDate,Type,OrderReferenceNumber,OriginalOrderId,IsReductionOrder,CustomerAuthorizedById,CustomerAuthorizedDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Name,PoDate,PoNumber,BillToContactId,ShipToContactId,CreatedDate,LastModifiedDate,IsDeleted,OpportunityId__c,id
95,,89,82ad6652-0321-4e81-b816-85139b9ae76d,28,202,2024-05-12,186,75,2024-07-09,2024-06-19,2024-02-04,Draft,Completed,ORD-54166,2024-01-13,2024-01-13,,,JPY,2024-01-13,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1460,424
95,,128,429e0a77-9d53-4f5e-a9d4-f2334fe5eeac,166,55,2024-05-05,17,19,2024-06-17,2024-06-15,2024-06-10,Completed,Canceled,ORD-19641,2024-05-07,2024-05-07,,,JPY,2024-05-07,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1464,425
95,,77,02a204fb-ee12-4474-8c61-20c145309c66,211,97,2024-04-29,139,15,2024-02-27,2024-03-14,2024-06-16,Completed,Draft,ORD-24769,2024-06-28,2024-06-28,,,JPY,2024-06-28,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1466,426
95,,38,b614d44c-ad3c-4546-a3be-4f203b1aef09,39,243,2024-07-24,252,102,2024-07-26,2024-06-24,2024-07-26,Completed,Activated,ORD-35402,2024-07-18,2024-07-18,,,JPY,2024-07-18,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1467,427
95,,51,624fa8f3-3e8b-46db-8942-68933f931c4a,155,110,2024-04-23,150,13,2024-04-01,2024-02-28,2024-05-17,Completed,Activated,ORD-67738,2024-01-13,2024-01-13,,,JPY,2024-01-13,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1471,428
95,,73,93dbd5e4-23a6-4dac-acc7-092f973abfc6,28,194,2024-06-14,136,64,2024-02-10,2024-02-12,2024-05-14,Activated,Completed,ORD-45108,2024-03-04,2024-03-04,,,JPY,2024-03-04,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1474,429
95,,64,35da7722-f922-448f-8be5-8d93decb179b,59,146,2024-03-11,75,164,2024-06-04,2024-06-25,2024-07-19,Completed,Canceled,ORD-90053,2024-04-22,2024-04-22,,,JPY,2024-04-22,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1475,430
95,,129,c0017fe1-b45f-4256-8f84-1da3b22906c2,252,205,2024-03-12,118,42,2024-03-23,2024-04-28,2024-02-22,Canceled,Activated,ORD-70029,2024-01-01,2024-01-01,,,JPY,2024-01-01,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1481,431
96,,212,4f75f3df-f870-4208-a746-b11d8cbe4763,185,24,2024-05-20,14,205,2024-04-07,2024-01-10,2024-02-19,Canceled,Activated,ORD-94520,2024-05-07,2024-05-07,,,JPY,2024-05-07,Standard,,,,,,,,神奈川県,,,,,,,,神奈川県,,,,,,,,,,,,,0,1489,432
97,,248,dea678f6-f247-4bd9-96e4-496a96f40251,162,137,2024-01-10,133,4,2024-04-29,2024-07-26,2024-02-08,Completed,Activated,ORD-42271,2024-03-05,2024-03-05,,,JPY,2024-03-05,Standard,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1497,433
97,,9,e2fc6c3f-6f41-4fd3-874a-6d99130c3fd1,191,45,2024-01-08,250,163,2024-02-19,2024-05-03,2024-01-21,Completed,Activated,ORD-03762,2024-07-10,2024-07-10,,,JPY,2024-07-10,ReductionOrder,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1498,434
97,,154,72bfc98f-f065-47b4-b363-81bb7f3e1eb3,149,225,2024-05-12,252,216,2024-08-04,2024-01-29,2024-02-18,Completed,Canceled,ORD-36406,2024-07-23,2024-07-23,,,JPY,2024-07-23,ReductionOrder,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1499,435
97,,256,d64aa242-fda1-4336-8229-242b68b8720c,95,79,2024-03-03,238,209,2024-01-16,2024-03-25,2024-03-14,Canceled,Canceled,ORD-61009,2024-04-05,2024-04-05,,,JPY,2024-04-05,Standard,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1502,436
97,,86,7b3b6914-f1db-4788-a0d9-aeaeb2ace907,208,230,2024-01-25,150,201,2024-07-15,2024-07-11,2024-06-14,Completed,Completed,ORD-84429,2024-02-18,2024-02-18,,,JPY,2024-02-18,ReductionOrder,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1509,437
97,,11,52d7dd97-5521-422e-98cd-6a06bf376711,105,210,2024-02-07,219,193,2024-05-04,2024-07-09,2024-04-03,Canceled,Draft,ORD-87486,2024-08-01,2024-08-01,,,JPY,2024-08-01,Standard,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1511,438
97,,87,325f3789-bf8d-4afe-95ba-a0e4d6c5398a,68,80,2024-06-20,13,146,2024-03-04,2024-07-26,2024-03-10,Completed,Activated,ORD-08074,2024-06-19,2024-06-19,,,JPY,2024-06-19,Standard,,,,,,,,島根県,,,,,,,,島根県,,,,,,,,,,,,,0,1517,439
98,,9,5aff750a-6d7c-41e1-bde8-934730917f6b,129,117,2024-02-28,63,53,2024-05-06,2024-01-15,2024-03-05,Draft,Canceled,ORD-13598,2024-01-21,2024-01-21,,,JPY,2024-01-21,Standard,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1520,440
99,,238,4e40eed1-015d-4b04-aab3-e12cb82fab75,26,125,2024-02-15,2,167,2024-02-21,2024-06-12,2024-07-06,Draft,Completed,ORD-51251,2024-02-29,2024-02-29,,,JPY,2024-02-29,Standard,,,,,,,,栃木県,,,,,,,,栃木県,,,,,,,,,,,,,0,1524,441
100,,141,ebe48be1-8682-4940-a32c-28fd627b05fb,183,4,2024-04-15,102,123,2024-07-31,2024-04-26,2024-05-13,Draft,Canceled,ORD-34122,2024-07-25,2024-07-25,,,JPY,2024-07-25,ReductionOrder,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1527,442
100,,131,0e1fc6b1-3a41-4f91-a826-4da19ee1fa29,63,157,2024-07-12,55,127,2024-05-07,2024-06-08,2024-05-03,Activated,Completed,ORD-81798,2024-02-16,2024-02-16,,,JPY,2024-02-16,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1530,443
100,,84,9fc82174-61cd-4978-9cf9-7fd3846b4dbc,236,169,2024-08-06,51,161,2024-04-03,2024-05-21,2024-05-10,Canceled,Activated,ORD-04085,2024-01-30,2024-01-30,,,JPY,2024-01-30,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1536,444
100,,11,377db2a9-b112-45a0-8319-2f3ab0f33cf6,243,94,2024-06-15,244,123,2024-06-14,2024-07-14,2024-03-12,Draft,Activated,ORD-33266,2024-04-25,2024-04-25,,,JPY,2024-04-25,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1537,445
100,,247,a4aa9151-57ee-4d3d-917b-f4df22d9fa49,8,125,2024-07-12,260,148,2024-06-12,2024-07-24,2024-07-28,Draft,Activated,ORD-19319,2024-01-21,2024-01-21,,,JPY,2024-01-21,ReductionOrder,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1544,446
100,,142,87c80efa-88d3-4b8a-9314-10a5a00d37b5,207,139,2024-01-27,191,83,2024-07-03,2024-04-05,2024-05-23,Activated,Completed,ORD-29267,2024-06-11,2024-06-11,,,JPY,2024-06-11,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1548,447
100,,235,2bf18004-904f-48a8-9ffe-114b8f0da3dc,228,197,2024-08-02,49,168,2024-07-05,2024-02-25,2024-05-25,Activated,Activated,ORD-16612,2024-02-19,2024-02-19,,,JPY,2024-02-19,Standard,,,,,,,,宮城県,,,,,,,,宮城県,,,,,,,,,,,,,0,1550,448
