IsDeleted,AccountId,NextStep,PushCount,RecordTypeId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,LeadSource,IsWon,IsClosed,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,CurrencyIsoCode,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,Product2Id__c,id
0,13,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,20,,25,2024-03-12,Existing Customer - Upgrade,Phone,,1,Commit,Commit,30,0,,8,2024-08-06,50,2024-07-15,213,2024-06-05,2024-01-04,2024-06-13,2433,1988,保証金,JPY,77,2024-04-20,2024-06-02,0,1,,,8,214
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,30,,45,2024-03-29,Existing Customer - Replacement,Web,,1,Pipeline,Pipeline,3,1,,65,2024-01-23,89,2024-02-20,45,2024-03-23,2024-03-22,2024-07-15,6482,1981,ダッシュ,JPY,78,2024-07-04,2024-03-24,0,1,,,11,215
0,14,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,40,2024-07-12,Existing Customer - Upgrade,Web,,1,BestCase,Best Case,6,0,,89,2024-01-12,241,2024-05-13,49,2024-04-03,2024-07-28,2024-02-07,2646,1992,通行料金,JPY,78,2024-04-23,2024-06-06,1,0,,,4,216
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,5,2024-05-19,Existing Customer - Upgrade,Web,,1,Pipeline,Pipeline,10,0,,145,2024-06-01,204,2024-06-05,71,2024-03-30,2024-01-24,2024-01-16,4818,1995,タワー,JPY,78,2024-07-23,2024-05-23,1,0,,,8,217
0,14,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,40,,5,2024-03-27,Existing Customer - Expansion,Web,,1,BestCase,Best Case,29,0,,104,2024-02-04,210,2024-08-04,101,2024-04-20,2024-07-06,2024-08-03,9646,2006,バナー,JPY,79,2024-06-08,2024-02-08,1,1,,,9,218
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,100,,25,2024-03-11,Existing Customer - Upgrade,Web,,1,Closed,Closed,17,1,,47,2024-03-15,144,2024-07-19,47,2024-08-05,2024-01-07,2024-02-07,630,2017,血まみれの,JPY,80,2024-05-29,2024-04-10,0,0,,,10,219
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,90,,15,2024-07-31,Existing Customer - Expansion,Email,,1,Omitted,Omitted,11,1,,108,2024-01-18,152,2024-07-01,2,2024-05-11,2024-03-07,2024-03-27,6220,2015,戦略的,JPY,80,2024-01-18,2024-08-04,1,1,,,12,220
0,14,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,10,,25,2024-01-28,Existing Customer - Upgrade,Email,,1,Commit,Commit,16,1,,235,2024-02-25,156,2024-05-07,230,2024-04-26,2024-05-11,2024-05-15,1892,2020,中央,JPY,81,2024-07-06,2024-02-06,1,1,,,12,221
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,15,2024-01-24,New Customer,Referral,,1,Omitted,Omitted,13,0,,243,2024-02-28,224,2024-01-17,88,2024-08-04,2024-03-08,2024-02-11,8221,1973,拡張,JPY,81,2024-01-05,2024-01-16,0,1,,,11,222
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,100,,35,2024-07-21,Existing Customer - Downgrade,Referral,,1,Omitted,Omitted,21,0,,244,2024-06-14,28,2024-01-29,219,2024-06-11,2024-04-05,2024-02-10,2074,1986,パン,JPY,82,2024-04-14,2024-01-14,0,1,,,1,223
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,70,,50,2024-07-15,Existing Customer - Expansion,Partner,,1,Commit,Commit,25,1,,215,2024-03-12,99,2024-06-28,10,2024-01-17,2024-05-16,2024-07-04,5663,1970,転倒,JPY,83,2024-07-13,2024-02-16,0,1,,,8,224
0,14,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,40,,5,2024-05-26,New Customer,Email,,1,Omitted,Omitted,10,1,,234,2024-03-08,155,2024-08-02,233,2024-05-07,2024-03-29,2024-04-20,2843,2000,式,JPY,83,2024-04-03,2024-02-10,1,1,,,12,225
0,14,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,40,2024-07-01,New Customer,Web,,1,Commit,Commit,24,0,,13,2024-04-14,238,2024-08-03,167,2024-01-25,2024-01-23,2024-01-18,9112,2001,私,JPY,83,2024-04-06,2024-07-10,0,1,,,7,226
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,5,2024-07-02,Existing Customer - Expansion,Referral,,1,BestCase,Best Case,13,0,,194,2024-02-23,131,2024-02-25,13,2024-01-05,2024-06-01,2024-04-02,684,2001,サワー,JPY,84,2024-01-27,2024-03-17,1,0,,,5,227
0,15,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,35,2024-03-21,Existing Customer - Upgrade,Phone,,1,Closed,Closed,27,1,,257,2024-06-28,132,2024-05-07,207,2024-02-22,2024-06-17,2024-04-22,6685,2006,彼,JPY,85,2024-01-12,2024-08-01,0,0,,,5,228
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,5,2024-05-14,New Customer,Referral,,1,BestCase,Best Case,6,0,,144,2024-03-09,247,2024-06-25,24,2024-04-02,2024-06-24,2024-07-15,3237,2000,文言,JPY,86,2024-04-24,2024-08-05,1,1,,,2,229
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,30,,45,2024-01-08,Existing Customer - Expansion,Partner,,1,Closed,Closed,13,0,,208,2024-01-06,108,2024-06-10,209,2024-06-20,2024-07-09,2024-04-06,1318,1985,コンペ,JPY,86,2024-06-20,2024-03-01,1,0,,,7,230
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,45,2024-06-15,Existing Customer - Replacement,Referral,,1,Closed,Closed,13,1,,61,2024-04-10,63,2024-02-02,186,2024-02-14,2024-06-09,2024-07-04,1441,1982,部隊,JPY,86,2024-02-29,2024-05-08,1,1,,,4,231
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,30,,15,2024-05-25,Existing Customer - Expansion,Partner,,1,Closed,Closed,26,1,,196,2024-03-19,139,2024-05-01,98,2024-06-09,2024-07-30,2024-03-10,1654,2004,暖かい,JPY,86,2024-03-17,2024-05-05,0,0,,,10,232
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,10,,45,2024-02-17,New Customer,Email,,1,Commit,Commit,18,1,,238,2024-01-29,45,2024-01-01,128,2024-01-08,2024-05-25,2024-03-03,380,1993,分割,JPY,86,2024-01-14,2024-06-30,0,0,,,4,233
0,15,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,100,,35,2024-01-08,New Customer,Phone,,1,Commit,Commit,3,0,,187,2024-04-25,86,2024-08-05,256,2024-06-01,2024-07-07,2024-04-27,3206,1982,品質,JPY,86,2024-03-31,2024-06-22,0,1,,,5,234
0,15,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,60,,45,2024-03-22,Existing Customer - Replacement,Email,,1,Closed,Closed,17,0,,259,2024-07-05,232,2024-04-04,171,2024-08-05,2024-03-29,2024-03-23,4887,2011,コピー,JPY,86,2024-03-06,2024-08-04,1,0,,,10,235
0,15,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,20,,50,2024-03-02,Existing Customer - Downgrade,Partner,,1,BestCase,Best Case,12,0,,41,2024-06-27,103,2024-01-30,208,2024-02-03,2024-05-25,2024-06-27,6072,1982,衝突,JPY,88,2024-06-13,2024-02-16,0,1,,,11,236
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,45,2024-02-22,Existing Customer - Replacement,Referral,,1,Closed,Closed,6,1,,86,2024-06-19,240,2024-02-04,195,2024-06-27,2024-01-30,2024-01-29,6782,1984,舗装,JPY,89,2024-03-22,2024-06-29,0,1,,,7,237
0,16,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,20,,50,2024-04-23,Existing Customer - Expansion,Web,,1,Closed,Closed,11,1,,172,2024-02-28,70,2024-01-04,212,2024-05-11,2024-03-31,2024-04-27,7027,1998,試してみる,JPY,89,2024-07-11,2024-01-22,1,1,,,1,238
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,50,,45,2024-05-09,Existing Customer - Upgrade,Referral,,1,Closed,Closed,14,1,,69,2024-02-15,48,2024-05-10,116,2024-06-21,2024-04-07,2024-06-14,784,2017,画面,JPY,89,2024-07-10,2024-03-25,0,0,,,12,239
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,40,,45,2024-05-06,Existing Customer - Replacement,Phone,,1,Omitted,Omitted,2,0,,193,2024-03-03,236,2024-07-18,75,2024-07-25,2024-07-30,2024-06-11,4496,1973,合計,JPY,89,2024-02-24,2024-03-10,1,1,,,10,240
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,10,,15,2024-04-26,Existing Customer - Replacement,Phone,,1,BestCase,Best Case,3,1,,88,2024-06-28,103,2024-04-14,223,2024-04-21,2024-07-22,2024-03-29,6977,1982,バスケット,JPY,89,2024-01-30,2024-05-12,0,1,,,12,241
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,10,,45,2024-05-16,Existing Customer - Downgrade,Phone,,1,BestCase,Best Case,30,1,,108,2024-03-15,225,2024-01-22,69,2024-04-15,2024-04-04,2024-03-31,8142,1970,血まみれの,JPY,89,2024-03-05,2024-02-24,0,0,,,4,242
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,100,,40,2024-03-07,Existing Customer - Replacement,Web,,1,Commit,Commit,18,1,,152,2024-04-08,92,2024-04-01,107,2024-07-05,2024-06-25,2024-04-17,618,2012,極端な,JPY,90,2024-06-20,2024-03-03,1,0,,,11,243
0,16,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,80,,35,2024-07-10,Existing Customer - Upgrade,Partner,,1,Closed,Closed,18,1,,241,2024-05-08,176,2024-06-18,120,2024-05-27,2024-01-05,2024-04-01,8489,1984,再現する,JPY,90,2024-03-22,2024-01-24,1,0,,,6,244
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,40,,40,2024-05-18,Existing Customer - Upgrade,Web,,1,Omitted,Omitted,11,1,,4,2024-05-06,199,2024-08-04,68,2024-07-16,2024-01-12,2024-01-01,5362,2021,ヘア,JPY,91,2024-01-11,2024-04-05,1,0,,,8,245
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,10,,25,2024-07-30,Existing Customer - Downgrade,Email,,1,Pipeline,Pipeline,12,0,,36,2024-01-06,238,2024-04-23,218,2024-06-08,2024-07-20,2024-04-02,8797,1982,コピー,JPY,91,2024-01-15,2024-03-11,1,1,,,6,246
0,16,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,40,,35,2024-02-26,New Customer,Email,,1,Omitted,Omitted,10,0,,64,2024-03-11,72,2024-07-28,145,2024-04-30,2024-03-24,2024-05-15,5010,1989,軸,JPY,92,2024-07-26,2024-04-10,0,0,,,5,247
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,70,,10,2024-07-14,Existing Customer - Upgrade,Referral,,1,Omitted,Omitted,11,0,,181,2024-05-27,203,2024-04-12,153,2024-07-13,2024-05-17,2024-07-02,5078,1980,暖かい,JPY,92,2024-02-18,2024-02-21,0,0,,,3,248
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,50,2024-05-09,Existing Customer - Expansion,Email,,1,Omitted,Omitted,10,0,,221,2024-03-02,76,2024-07-09,57,2024-07-05,2024-07-13,2024-01-29,5416,1975,ジャム,JPY,93,2024-04-13,2024-01-26,1,0,,,2,249
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,10,2024-06-24,Existing Customer - Replacement,Email,,1,Closed,Closed,4,0,,249,2024-01-26,54,2024-06-18,180,2024-02-10,2024-06-19,2024-03-05,5529,2004,自体,JPY,93,2024-05-15,2024-04-12,1,0,,,2,250
0,16,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,10,2024-07-15,New Customer,Referral,,1,Omitted,Omitted,26,1,,240,2024-08-06,26,2024-06-22,15,2024-01-10,2024-06-15,2024-02-20,1275,1976,オークション,JPY,93,2024-06-17,2024-02-03,0,1,,,7,251
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,30,,25,2024-05-02,New Customer,Phone,,1,Pipeline,Pipeline,22,0,,24,2024-07-18,9,2024-05-12,11,2024-04-13,2024-06-27,2024-07-28,8784,2010,埋め込む,JPY,94,2024-01-23,2024-07-30,0,0,,,1,252
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,40,,45,2024-05-16,New Customer,Web,,1,Omitted,Omitted,30,0,,46,2024-07-07,91,2024-02-10,94,2024-06-01,2024-03-26,2024-07-27,7098,1981,バナー,JPY,94,2024-04-04,2024-06-04,0,1,,,3,253
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,80,,15,2024-03-22,Existing Customer - Upgrade,Phone,,1,Closed,Closed,12,1,,89,2024-03-30,235,2024-05-12,40,2024-06-04,2024-04-18,2024-06-21,1679,1970,溝,JPY,94,2024-03-08,2024-06-09,0,0,,,3,254
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,40,2024-06-19,Existing Customer - Downgrade,Referral,,1,BestCase,Best Case,30,0,,17,2024-05-19,260,2024-02-29,48,2024-02-20,2024-08-01,2024-05-04,9579,2019,画面,JPY,97,2024-01-30,2024-02-04,1,1,,,3,255
0,17,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,50,,20,2024-01-07,New Customer,Web,,1,BestCase,Best Case,28,0,,5,2024-06-30,173,2024-03-01,175,2024-02-16,2024-07-19,2024-01-24,3484,1976,敵対的な,JPY,97,2024-01-25,2024-07-29,0,0,,,9,256
0,17,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,80,,15,2024-07-29,Existing Customer - Expansion,Email,,1,Commit,Commit,6,0,,222,2024-03-09,56,2024-06-11,76,2024-04-16,2024-03-26,2024-03-06,2411,1972,ハンマー,JPY,97,2024-01-17,2024-07-26,1,1,,,12,257
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,60,,15,2024-06-12,Existing Customer - Upgrade,Email,,1,BestCase,Best Case,27,0,,236,2024-05-06,48,2024-06-22,173,2024-05-12,2024-07-10,2024-05-26,1563,1973,コミュニティ,JPY,97,2024-04-28,2024-07-14,1,0,,,12,258
0,17,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,50,,20,2024-08-02,Existing Customer - Upgrade,Partner,,1,Closed,Closed,5,1,,47,2024-05-01,210,2024-04-20,235,2024-05-13,2024-06-01,2024-06-08,7077,1982,移動,JPY,98,2024-01-05,2024-03-23,1,0,,,4,259
0,17,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,0,,25,2024-01-09,Existing Customer - Upgrade,Referral,,1,Closed,Closed,28,0,,161,2024-04-11,252,2024-04-29,132,2024-05-23,2024-04-30,2024-07-19,503,1978,立派な,JPY,98,2024-05-12,2024-04-24,0,0,,,12,260
0,18,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,40,,30,2024-02-23,New Customer,Referral,,1,Pipeline,Pipeline,5,1,,249,2024-05-06,232,2024-05-26,182,2024-05-19,2024-07-26,2024-06-07,1461,2001,コンペ,JPY,99,2024-06-14,2024-02-12,1,0,,,9,261
0,18,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,70,,10,2024-08-01,New Customer,Partner,,1,Closed,Closed,5,0,,20,2024-04-13,27,2024-02-17,201,2024-04-18,2024-04-03,2024-03-27,6436,2006,ささやき,JPY,99,2024-02-05,2024-07-26,1,1,,,9,262
0,18,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,90,,10,2024-03-15,Existing Customer - Expansion,Phone,,1,Pipeline,Pipeline,30,1,,112,2024-07-02,240,2024-06-08,126,2024-05-29,2024-02-27,2024-05-13,5346,2008,あなた自身,JPY,100,2024-01-02,2024-03-20,0,0,,,4,263
0,18,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,15,2024-07-19,Existing Customer - Upgrade,Phone,,1,Pipeline,Pipeline,11,1,,53,2024-02-07,167,2024-01-07,182,2024-01-31,2024-06-27,2024-03-14,5336,1988,葉,JPY,100,2024-04-13,2024-01-19,0,1,,,11,264
0,18,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,60,,35,2024-06-23,Existing Customer - Upgrade,Web,,1,BestCase,Best Case,13,0,,8,2024-03-15,53,2024-05-02,181,2024-03-07,2024-01-31,2024-07-30,9667,1981,保証金,JPY,101,2024-07-27,2024-03-19,0,0,,,4,265
0,18,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,50,,30,2024-06-30,Existing Customer - Upgrade,Referral,,1,BestCase,Best Case,18,0,,253,2024-02-08,185,2024-07-19,97,2024-01-28,2024-03-07,2024-07-25,3801,2014,催眠術,JPY,101,2024-03-15,2024-04-20,1,0,,,8,266
0,18,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,90,,20,2024-04-13,Existing Customer - Upgrade,Referral,,1,Closed,Closed,10,1,,174,2024-03-22,153,2024-06-13,103,2024-07-08,2024-07-17,2024-03-22,3945,2002,状況,JPY,101,2024-04-06,2024-02-08,0,1,,,3,267
0,18,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,40,,50,2024-04-02,New Customer,Referral,,1,Omitted,Omitted,11,0,,223,2024-02-26,72,2024-03-19,35,2024-01-28,2024-03-03,2024-03-27,841,1986,連続,JPY,101,2024-03-25,2024-05-29,1,0,,,11,268
0,18,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,100,,20,2024-06-27,Existing Customer - Upgrade,Referral,,1,Omitted,Omitted,4,0,,74,2024-04-28,84,2024-05-03,110,2024-04-27,2024-07-27,2024-07-24,3734,2021,カレッジ,JPY,102,2024-06-22,2024-05-30,0,1,,,8,269
0,18,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,35,2024-05-09,New Customer,Web,,1,BestCase,Best Case,23,1,,210,2024-02-21,118,2024-06-18,164,2024-04-28,2024-02-26,2024-05-23,1638,1976,人形,JPY,102,2024-02-07,2024-06-11,1,0,,,5,270
